1633336200000,47726.50000000,47730.75000000,47471.50000000,47656.49000000,770.67244000,1633337999999,36674382.01063860,26200,334.65739000,15926653.85705470,0
1633338000000,47656.49000000,47709.42000000,47525.00000000,47687.78000000,577.47495000,1633339799999,27502681.96367990,19206,257.78945000,12276829.41780920,0
1633339800000,47687.77000000,47759.42000000,47599.57000000,47732.22000000,369.83308000,1633341599999,17634929.61505090,17503,192.56812000,9182064.28242410,0
1633341600000,47732.21000000,47756.10000000,47486.15000000,47715.94000000,498.50501000,1633343399999,23736103.97735070,17024,224.70450000,10701771.32046060,0
1633343400000,47715.94000000,47745.62000000,47500.00000000,47626.97000000,483.94372000,1633345199999,23024650.54660730,15378,224.80455000,10694727.35542150,0
1633345200000,47626.01000000,47679.36000000,47413.92000000,47426.91000000,785.90721000,1633346999999,37377131.82276900,19824,261.90818000,12450582.51443790,0
1633347000000,47426.92000000,47618.00000000,47352.77000000,47585.85000000,588.49484000,1633348799999,27962004.80087430,18579,255.87962000,12158691.66473510,0
1633348800000,47585.84000000,47742.36000000,47448.39000000,47734.08000000,816.32316000,1633350599999,38893201.09838080,20571,428.28839000,20403690.64021300,0
1633350600000,47734.08000000,47819.43000000,47640.00000000,47707.37000000,584.14006000,1633352399999,27876068.69440130,17648,306.05893000,14605316.34008490,0
1633352400000,47707.37000000,47877.17000000,47667.59000000,47816.47000000,1008.37520000,1633354199999,48185159.85664870,27382,482.71797000,23068417.60541150,0
1633354200000,47816.48000000,48179.58000000,47769.23000000,48116.29000000,1123.05586000,1633355999999,53801577.02469400,32266,602.91860000,28884921.69858330,0
1633356000000,48113.91000000,48500.00000000,47906.63000000,48203.53000000,1803.94102000,1633357799999,87020311.69389310,51466,917.10459000,44246581.37384290,0
1633357800000,48203.53000000,48233.26000000,47250.00000000,47450.66000000,2191.02619000,1633359599999,104415983.12591090,57580,1001.38625000,47709919.24221070,0
1633359600000,47450.66000000,47645.38000000,46891.00000000,47485.00000000,2470.73411000,1633361399999,116750166.34716710,73657,1184.70017000,56013139.12691700,0
1633361400000,47485.00000000,47799.98000000,47465.08000000,47758.23000000,794.29117000,1633363199999,37819599.23709300,28893,406.78804000,19369498.84117190,0
1633363200000,47758.22000000,48840.65000000,47694.41000000,48659.13000000,2659.40978000,1633364999999,128544690.10981980,82646,1555.93994000,75221331.44747710,0
1633365000000,48659.13000000,48930.00000000,48438.00000000,48589.99000000,1719.67956000,1633366799999,83727768.77835860,52329,789.64774000,38442213.39981110,0
1633366800000,48589.99000000,48699.99000000,48203.66000000,48545.92000000,1372.99818000,1633368599999,66533696.25161150,39427,625.56016000,30314407.94316750,0
1633368600000,48545.92000000,49500.00000000,48544.95000000,49296.44000000,3214.53453000,1633370399999,157878237.97581730,106502,1803.46361000,88590956.60216190,0
1633370400000,49296.43000000,49470.00000000,49001.25000000,49209.33000000,1488.15192000,1633372199999,73261639.17197550,42229,737.96570000,36332935.76130120,0
1633372200000,49209.33000000,49536.12000000,49169.34000000,49318.00000000,1096.49873000,1633373999999,54117410.74639360,34125,587.31205000,28994338.74652370,0
