1632024000000 47844.88000000 48035.99000000 47803.99000000 47834.75000000 343.77219000 1632025799999 16471208.04696220 10490 189.97830000 9101368.70441900 0
1632025800000 47834.74000000 47877.29000000 47763.85000000 47846.11000000 360.51193000 1632027599999 17234404.50730420 10729 187.24608000 8951327.68010780 0
1632027600000 47846.12000000 47944.22000000 47763.87000000 47913.60000000 306.85590000 1632029399999 14687781.87391120 10831 160.39812000 7676607.05785920 0
1632029400000 47913.61000000 48024.64000000 47896.96000000 48003.63000000 311.63702000 1632031199999 14943128.29578550 10845 176.83522000 8478752.03959610 0
1632031200000 48003.63000000 48111.11000000 47880.72000000 47944.80000000 558.04855000 1632032999999 26800859.17702990 14445 268.92338000 12914566.62011000 0
1632033000000 47944.80000000 48140.02000000 47926.41000000 48129.12000000 379.44438000 1632034799999 18226536.34675470 12739 222.79808000 10701064.33337910 0
1632034800000 48129.12000000 48218.97000000 48042.36000000 48051.18000000 402.80557000 1632036599999 19390237.87200980 14705 170.54439000 8210482.83144720 0
1632036600000 48051.18000000 48176.69000000 47924.97000000 48157.70000000 454.50160000 1632038399999 21847112.53707700 13598 219.42347000 10547189.20455640 0
1632038400000 48157.70000000 48300.08000000 48131.46000000 48174.06000000 664.96010000 1632040199999 32064715.52375260 18949 249.68740000 12040959.55674620 0
1632040200000 48174.05000000 48315.78000000 48174.05000000 48259.70000000 402.37030000 1632041999999 19422024.61935730 13821 186.73122000 9012468.10177850 0
1632042000000 48259.71000000 48333.00000000 48089.54000000 48152.05000000 483.32639000 1632043799999 23300823.55326330 19379 200.24898000 9655648.35290520 0
1632043800000 48152.05000000 48214.47000000 48070.00000000 48117.19000000 430.09531000 1632045599999 20715955.96001500 16732 187.06629000 9009574.25702070 0
1632045600000 48117.19000000 48175.77000000 48050.00000000 48112.19000000 524.71316000 1632047399999 25238493.46036920 18870 279.08628000 13423330.07063440 0
1632047400000 48112.18000000 48169.73000000 48056.96000000 48061.89000000 335.81674000 1632049199999 16155808.75873440 17455 177.94269000 8560540.36623470 0
